name,popularity,bike_latitude,bike_longitude,free_bikes,empty_slots,review_count,rating,distance,category
Menchies,0.969772712134386,49.261655,-123.241924,9,9,0,4.2,952.0,Frozen Yogurt Shop
Mercante,0.99784287742695,49.261655,-123.241924,9,9,81,3.6999999999999997,1006.5,Pizzeria
Miyamae Sushi,0.8491241868779436,49.261655,-123.241924,9,9,0,,555.0,Sushi Restaurant
My Home Cuisine,0.9946831239369812,49.261655,-123.241924,9,9,20,3.7,549.0,Diner
Neptune  Chinese Kitchen,0.0,49.261655,-123.241924,9,9,39,2.7,935.0,Dim Sum
Nicli Antica Pizzeria,0.0,49.261655,-123.241924,9,9,5,2.6,936.0,Pizza
Nori Bento & Udon,0.998754041862225,49.261655,-123.241924,9,9,36,3.2,649.0,Udon Restaurant
Omio Japan Restaurant,0.9564847325802645,49.261655,-123.241924,9,9,0,,484.0,Diner
Only U Cafe,0.210081082524834,49.261655,-123.241924,9,9,28,3.6,482.5,Café
Osaka Sushi,0.96241242515589,49.261655,-123.241924,9,9,0,,563.0,Sushi Restaurant
Pearl Fever Tea House,0.9927838120459682,49.261655,-123.241924,9,9,0,2.85,479.0,Bubble Tea Shop
Pho With Us - Ubc,0.9928296974772752,49.261655,-123.241924,9,9,0,,464.0,Vietnamese Restaurant
Pho with Us,0.0,49.261655,-123.241924,9,9,3,4.7,465.0,Vietnamese
Pita Pit,0.9963162039391056,49.261655,-123.241924,9,9,27,3.35,499.0,Sandwich Spot
Pizza Garden,0.973971596892656,49.261655,-123.241924,9,9,0,3.0,534.0,Pizzeria
Pizza Garden UBC,0.0,49.261655,-123.241924,9,9,31,3.7,544.0,Pizza
Porch,0.9883521012103252,49.261655,-123.241924,9,9,0,,771.0,Vegan and Vegetarian Restaurant
Rasoee,0.9614289956051952,49.261655,-123.241924,9,9,0,,522.0,Indian Restaurant
Reboot Cafe,0.975930440628488,49.261655,-123.241924,9,9,0,,543.0,Coffee Shop
Sahel UBC,0.0,49.261655,-123.241924,9,9,5,3.8,552.0,Donairs
Sesame,0.0,49.261655,-123.241924,9,9,15,3.9,708.0,Chinese
Sports Illustrated Clubhouse,0.0,49.261655,-123.241924,9,9,10,3.5,940.0,Sports Bars
Sprouts,0.0,49.261655,-123.241924,9,9,12,4.4,901.0,Vegetarian
Starbucks,0.9990287203230456,49.261655,-123.241924,9,9,0,3.6,322.0,Coffee Shop
Subway,0.990440433684036,49.261655,-123.241924,9,9,8,2.7249999999999996,481.5,Deli
The Corner Kitchen UBC,0.9798479505445856,49.261655,-123.241924,9,9,0,,473.0,Korean Restaurant
The Delly,0.0,49.261655,-123.241924,9,9,14,3.7,782.0,Indian
The DownLow Chicken Shack,0.0,49.261655,-123.241924,9,9,15,4.3,652.0,Chicken Shop
The Original Beanery,0.0,49.261655,-123.241924,9,9,18,4.0,296.0,Breakfast & Brunch
The Pit,0.0,49.261655,-123.241924,9,9,10,3.0,808.0,Pubs
The Point,0.0,49.261655,-123.241924,9,9,72,2.6,968.0,Breakfast & Brunch
Thunderbird Residence,0.4176620812180758,49.261655,-123.241924,9,9,0,,587.0,Restaurant
Tim Hortons,0.9818199080272312,49.261655,-123.241924,9,9,0,2.8,508.0,"Cafe, Coffee, and Tea House"
UBC Village,0.9962702931427178,49.261655,-123.241924,9,9,0,3.3,529.0,Food Court
Uncle Fatih's Pizza,0.0,49.261655,-123.241924,9,9,9,2.9,651.0,Pizza
University Bookstore,0.012715743329529,49.261655,-123.241924,9,9,0,,458.0,Restaurant
Uppercase,0.5410523180665477,49.261655,-123.241924,9,9,0,3.55,809.0,College and University
Vera's Burger Shack,0.9915636755605264,49.261655,-123.241924,9,9,38,2.675,470.0,Burger Joint
Vietna Vietnamese Cuisine,0.6926554748827614,49.261655,-123.241924,9,9,0,,549.0,Vietnamese Restaurant
Westward Ho! Public House & Grill Room,0.0,49.261655,-123.241924,9,9,28,2.9,1078.0,Canadian (New)
Wildlight Kitchen + Bar,0.0,49.261655,-123.241924,9,9,36,3.8,593.0,Wine Bars
99 B-Line,0.0,49.261736,-123.24648,2,13,11,3.4,405.0,Public Transportation
Agra Tandoori Express,0.9662785454181304,49.261736,-123.24648,2,13,0,,525.0,Indian Restaurant
Bean Around the World,0.9972459102485022,49.261736,-123.24648,2,13,0,3.2,328.0,Café
Beanery Coffee House,0.9956854504729294,49.261736,-123.24648,2,13,0,3.6,521.0,Coffee Shop
Beyond BBQ,0.0,49.261736,-123.24648,2,13,10,4.4,531.0,Barbeque
Blenz Coffee,0.0,49.261736,-123.24648,2,13,34,3.1,1131.0,Coffee & Tea
Blue Chip Cafe,0.999884867897898,49.261736,-123.24648,2,13,0,,565.0,Bakery
Body Energy Club,0.9964959916323642,49.261736,-123.24648,2,13,0,,511.0,Juice Bar
Browns Crafthouse UBC,0.0,49.261736,-123.24648,2,13,46,4.3,502.0,Bars
Browns Socialhouse,0.999146465028478,49.261736,-123.24648,2,13,0,,543.0,Gastropub
Bubble Waffle Cafe,0.0,49.261736,-123.24648,2,13,0,0.0,40.0,Waffles
Bureau of Legal Dentistry,0.4469527127421331,49.261736,-123.24648,2,13,0,,42.0,Restaurant
Cafe Ami,0.9668952719945816,49.261736,-123.24648,2,13,0,,328.0,Café
Cafe Perugia,0.0,49.261736,-123.24648,2,13,16,3.1,131.0,Cafes
Chef Hung Taiwanese Beef Noodle,0.0,49.261736,-123.24648,2,13,76,2.7,1100.0,Taiwanese
CoCo Fresh Tea Restaurant,0.9609033043040128,49.261736,-123.24648,2,13,0,,602.0,Bubble Tea Shop
Donair Town,0.99726145904308,49.261736,-123.24648,2,13,14,3.5,603.0,Falafel Restaurant
Doughgirls,0.0,49.261736,-123.24648,2,13,66,4.2,1102.0,Cafes
Downlow Chicken,0.9964434605498672,49.261736,-123.24648,2,13,0,,513.0,Fried Chicken Joint
El Cartel,0.0,49.261736,-123.24648,2,13,10,3.5,543.0,Korean
Firehouse Subs,0.0,49.261736,-123.24648,2,13,3,4.7,74.0,Fast Food
Flip Side,0.2425644675090816,49.261736,-123.24648,2,13,0,,587.0,Burger Joint
Freshslice Pizza,0.9890159814721274,49.261736,-123.24648,2,13,13,2.9000000000000004,532.5,Pizzeria
Gallery 2.0,0.9965610530648146,49.261736,-123.24648,2,13,0,,603.0,Gastropub
Gallery Patio & Lounge,0.0,49.261736,-123.24648,2,13,18,3.1,626.0,Lounges
Gather,0.0,49.261736,-123.24648,2,13,4,4.3,880.0,Food Court
Grand Noodle Emporium,0.0,49.261736,-123.24648,2,13,24,2.0,613.0,Chinese
Great Dane Coffee,0.9988869548860224,49.261736,-123.24648,2,13,69,4.175000000000001,978.0,Café
IRC Snack Bar,0.0,49.261736,-123.24648,2,13,1,5.0,345.0,Specialty Food
In the Cup,0.2675216271557338,49.261736,-123.24648,2,13,0,,655.0,Korean Restaurant
JJ Bean,0.997628263477647,49.261736,-123.24648,2,13,0,3.85,505.0,Coffee Shop
Jamjar Canteen,0.0,49.261736,-123.24648,2,13,49,4.1,506.0,Lebanese
KINTON RAMEN UBC,0.0,49.261736,-123.24648,2,13,39,3.5,511.0,Ramen
Kinton Ramen UBC,0.9986949412237808,49.261736,-123.24648,2,13,0,,511.0,Ramen Restaurant
Koerner's Pub,0.0,49.261736,-123.24648,2,13,54,3.7,1127.0,Pubs
Kokoro Mazesoba Tokyo Ubc,0.9979806351811948,49.261736,-123.24648,2,13,0,,595.0,Japanese Restaurant
Kokoro Tokyo Mazesoba,0.0,49.261736,-123.24648,2,13,21,3.8,599.0,Ramen
Kyros Kitchen,0.0,49.261736,-123.24648,2,13,2,4.0,624.0,Mediterranean
Liquid Nutrition,0.9353953672911904,49.261736,-123.24648,2,13,0,,602.0,Juice Bar
Loafe Cafe,0.0,49.261736,-123.24648,2,13,43,3.7,517.0,Cafes
Loafe Cafe Sauder,0.0,49.261736,-123.24648,2,13,4,3.8,626.0,Coffee & Tea
Maurya Express,0.9927155038831657,49.261736,-123.24648,2,13,0,,530.0,Indian Restaurant
McDonald's,0.0,49.261736,-123.24648,2,13,29,2.5,582.0,Fast Food
Mercante,0.99784287742695,49.261736,-123.24648,2,13,81,3.6999999999999997,684.5,Pizzeria
Miyamae Sushi,0.8491241868779436,49.261736,-123.24648,2,13,0,,607.0,Sushi Restaurant
My Home Cuisine,0.9946831239369812,49.261736,-123.24648,2,13,20,3.7,598.5,Diner
Neptune  Chinese Kitchen,0.0,49.261736,-123.24648,2,13,39,2.7,1138.0,Dim Sum
Nori Bento & Udon,0.998754041862225,49.261736,-123.24648,2,13,36,3.2,504.0,Udon Restaurant
Omio Japan Restaurant,0.9564847325802645,49.261736,-123.24648,2,13,0,,557.0,Diner
Only U Cafe,0.210081082524834,49.261736,-123.24648,2,13,28,3.6,558.5,Café
Open Kitchen,0.0,49.261736,-123.24648,2,13,7,2.3,368.0,Food Court
Osaka Sushi,0.96241242515589,49.261736,-123.24648,2,13,0,,607.0,Sushi Restaurant
Pearl Fever Tea House,0.9927838120459682,49.261736,-123.24648,2,13,0,2.85,516.0,Bubble Tea Shop
Pho With Us - Ubc,0.9928296974772752,49.261736,-123.24648,2,13,0,,511.0,Vietnamese Restaurant
Pho with Us,0.0,49.261736,-123.24648,2,13,3,4.7,507.0,Vietnamese
Pita Pit,0.9963162039391056,49.261736,-123.24648,2,13,27,3.35,581.0,Sandwich Spot
Pizza Garden,0.973971596892656,49.261736,-123.24648,2,13,0,3.0,558.0,Pizzeria
Pizza Garden UBC,0.0,49.261736,-123.24648,2,13,31,3.7,566.0,Pizza
Porch,0.9883521012103252,49.261736,-123.24648,2,13,0,,566.0,Vegan and Vegetarian Restaurant
Rasoee,0.9614289956051952,49.261736,-123.24648,2,13,0,,541.0,Indian Restaurant
Reboot Cafe,0.975930440628488,49.261736,-123.24648,2,13,0,,217.0,Coffee Shop
Sahel UBC,0.0,49.261736,-123.24648,2,13,5,3.8,601.0,Donairs
Sesame,0.0,49.261736,-123.24648,2,13,15,3.9,523.0,Chinese
Sports Illustrated Clubhouse,0.0,49.261736,-123.24648,2,13,10,3.5,1143.0,Sports Bars
Sprouts,0.0,49.261736,-123.24648,2,13,12,4.4,710.0,Vegetarian
Starbucks,0.9990287203230456,49.261736,-123.24648,2,13,0,3.6,65.0,Coffee Shop
Subway,0.990440433684036,49.261736,-123.24648,2,13,8,2.7249999999999996,522.0,Deli
Swiss Bakery,0.0,49.261736,-123.24648,2,13,0,0.0,475.0,Bakeries
The Corner Kitchen UBC,0.9798479505445856,49.261736,-123.24648,2,13,0,,530.0,Korean Restaurant
The Delly,0.0,49.261736,-123.24648,2,13,14,3.7,586.0,Indian
The DownLow Chicken Shack,0.0,49.261736,-123.24648,2,13,15,4.3,505.0,Chicken Shop
The Loop Cafe,0.9796420368180236,49.261736,-123.24648,2,13,0,,486.0,Café
The Original Beanery,0.0,49.261736,-123.24648,2,13,18,4.0,564.0,Breakfast & Brunch
The Pit,0.0,49.261736,-123.24648,2,13,10,3.0,597.0,Pubs
The Point,0.0,49.261736,-123.24648,2,13,72,2.6,637.0,Breakfast & Brunch
Thunderbird Residence,0.4176620812180758,49.261736,-123.24648,2,13,0,,321.0,Restaurant
Tim Hortons,0.9818199080272312,49.261736,-123.24648,2,13,0,2.8,228.0,"Cafe, Coffee, and Tea House"
Triple O's,0.9948374958192006,49.261736,-123.24648,2,13,0,2.85,744.0,Burger Joint
UBC Village,0.9962702931427178,49.261736,-123.24648,2,13,0,3.3,571.0,Food Court
Uncle Fatih's Pizza,0.0,49.261736,-123.24648,2,13,9,2.9,511.0,Pizza
University Bookstore,0.012715743329529,49.261736,-123.24648,2,13,0,,219.0,Restaurant
Uppercase,0.5410523180665477,49.261736,-123.24648,2,13,0,3.55,604.0,College and University
Vera's Burger Shack,0.9915636755605264,49.261736,-123.24648,2,13,38,2.675,510.0,Burger Joint
Vietna Vietnamese Cuisine,0.6926554748827614,49.261736,-123.24648,2,13,0,,602.0,Vietnamese Restaurant
Westward Ho! Public House & Grill Room,0.0,49.261736,-123.24648,2,13,28,2.9,1391.0,Canadian (New)
Wildlight Kitchen + Bar,0.0,49.261736,-123.24648,2,13,36,3.8,836.0,Wine Bars
Afghan Horsemen Restaurant,0.0,49.261742,-123.13148,10,2,273,3.9,1009.0,Middle Eastern
Ancora Waterfront Dining and Patio,0.0,49.261742,-123.13148,10,2,241,4.1,1349.0,Seafood
AnnaLena,0.0,49.261742,-123.13148,10,2,377,4.5,1500.0,Canadian (New)
Banana Leaf,0.9748791895008226,49.261742,-123.13148,10,2,0,3.65,674.0,Malay Restaurant
Beaucoup Bakery & Cafe,0.9743609675204372,49.261742,-123.13148,10,2,0,4.5,848.0,Bakery
Bin 4 Burger Lounge,0.0,49.261742,-123.13148,10,2,129,3.7,588.0,Burgers
Blenz Coffee,0.9695285475533444,49.261742,-123.13148,10,2,0,3.15,535.0,Café
Boston Pizza,0.9830930078899296,49.261742,-123.13148,10,2,0,3.15,311.0,Pizzeria
Breakfast Table,0.0,49.261742,-123.13148,10,2,281,4.3,621.0,Breakfast & Brunch
Cactus Club Cafe West Broadway,0.9875367613717336,49.261742,-123.13148,10,2,0,3.9,614.0,American Restaurant
Cafe Ami,0.9835594076722765,49.261742,-123.13148,10,2,0,2.6,543.0,Coffee Shop
Caffe Barney,0.9381890732895436,49.261742,-123.13148,10,2,0,3.65,609.0,Diner
Cheesecake Etc,0.9877829168124166,49.261742,-123.13148,10,2,0,4.3,738.0,Dessert Shop
Chi Vegan,0.0,49.261742,-123.13148,10,2,230,3.9,1458.0,Vietnamese
Chop & Wok Restaurant,0.0967131770894062,49.261742,-123.13148,10,2,0,,859.0,Chinese Restaurant
David Herman & Son Ltd,0.3937450606967494,49.261742,-123.13148,10,2,0,,750.0,Winery
Delhi 6 Indian Bistro,0.0,49.261742,-123.13148,10,2,150,4.4,1053.0,Indian
Denny's,0.9809942088693692,49.261742,-123.13148,10,2,0,3.3,1003.0,Burger Joint
Dose Espresso Bar,0.9638799279671448,49.261742,-123.13148,10,2,0,3.7,596.0,Coffee Shop
Dynasty Seafood Restaurant,0.0,49.261742,-123.13148,10,2,361,3.6,764.0,Dim Sum
Dynasty Seafood Restaurant 皇朝海鮮酒家,0.9869278505447808,49.261742,-123.13148,10,2,0,3.85,772.0,Chinese Restaurant
Earls Restaurant,0.9915270706207004,49.261742,-123.13148,10,2,0,3.7,750.0,Pizzeria
Fable Kitchen,0.0,49.261742,-123.13148,10,2,809,4.3,1447.0,Canadian (New)
Freshii,0.413852073535699,49.261742,-123.13148,10,2,0,,659.0,American Restaurant
Fufu Pancake Cafe,0.0,49.261742,-123.13148,10,2,122,3.6,199.0,Pancakes
Granville Island Brewing Co Ltd,0.2778188036845583,49.261742,-123.13148,10,2,0,,436.0,Brewery
Grapes & Soda,0.9725990127871272,49.261742,-123.13148,10,2,0,3.7,775.0,Restaurant
Hachibei Restaurant,0.9706168137121536,49.261742,-123.13148,10,2,0,3.8,897.0,Japanese Restaurant
Happy Wood BBQ House,0.5933123453431277,49.261742,-123.13148,10,2,0,,467.0,BBQ Joint
Heirloom Juice Co,0.9145451954344644,49.261742,-123.13148,10,2,0,3.65,579.0,Juice Bar
Hokkaido Ramen Santouka,0.0,49.261742,-123.13148,10,2,241,4.2,1070.0,Noodles
Indian Roti Kitchen,0.0,49.261742,-123.13148,10,2,167,4.5,1218.0,Indian
International Sandwich Factory,0.8977029810719421,49.261742,-123.13148,10,2,0,,259.0,Sandwich Spot
John 3:16 Malaysian Delights,0.0,49.261742,-123.13148,10,2,71,4.1,321.0,Malaysian
Joon's Kitchen,0.9475041133869692,49.261742,-123.13148,10,2,70,4.0,510.5,Sushi Restaurant
Kaide Sushi,0.0,49.261742,-123.13148,10,2,248,4.3,1431.0,Sushi Bars
Kisokoma Japanese Restaurant,0.9741018565302448,49.261742,-123.13148,10,2,0,2.95,716.0,Japanese Restaurant
La Taqueria Pinche Taco Shop,0.0,49.261742,-123.13148,10,2,708,4.2,1376.0,Mexican
Legendary Noodle,0.8808219000608911,49.261742,-123.13148,10,2,0,,577.0,Noodle Restaurant
Lin's Chinese Cuisine and Tea House,0.9707075025587212,49.261742,-123.13148,10,2,0,4.2,634.0,Chinese Restaurant
Linh Cafe,0.0,49.261742,-123.13148,10,2,345,3.9,1451.0,Vietnamese
Maenam,0.0,49.261742,-123.13148,10,2,419,3.9,1436.0,Thai
Marulilu Cafe,0.0,49.261742,-123.13148,10,2,298,4.0,1273.0,Cafes
Masa Japanese Restaurant,0.984064674103152,49.261742,-123.13148,10,2,155,3.575,429.5,Sushi Restaurant
Max's Bakery & Delicatessen,0.9750735227434671,49.261742,-123.13148,10,2,0,3.75,542.0,Bakery
Mazahr Lebanese Kitchen,0.9685309702411028,49.261742,-123.13148,10,2,66,4.7,488.5,Lebanese Restaurant
McDonald's,0.9856582066928368,49.261742,-123.13148,10,2,0,2.8,510.0,Burger Joint
Meat & Bread,0.9666394600126964,49.261742,-123.13148,10,2,0,,742.0,Sandwich Spot
MeeT in Yaletown,0.0,49.261742,-123.13148,10,2,193,4.1,1615.0,Comfort Food
Minami,0.0,49.261742,-123.13148,10,2,819,4.1,1690.0,Japanese
Momono Tea Shop,0.8705092826512236,49.261742,-123.13148,10,2,0,,676.0,Bubble Tea Shop
Murchie's Fine Tea,0.90765284309534,49.261742,-123.13148,10,2,0,,586.0,Coffee Shop
New Fuji,0.0,49.261742,-123.13148,10,2,45,4.3,1513.0,Japanese
New India Buffet & Restaurant Ltd,0.9045305556635184,49.261742,-123.13148,10,2,0,2.7,551.0,Buffet
Novo Italian,0.0,49.261742,-123.13148,10,2,176,3.9,1148.0,Wine Bars
OEB Breakfast Co. - Yaletown,0.0,49.261742,-123.13148,10,2,968,4.3,1576.0,Breakfast & Brunch
Octopus Garden,0.0,49.261742,-123.13148,10,2,160,3.9,1795.0,Japanese
Oddfish,0.0,49.261742,-123.13148,10,2,92,4.1,1549.0,Seafood
Off the Tracks Bistro,0.9445502480987732,49.261742,-123.13148,10,2,0,4.1,966.0,Café
Osake Artisan Sake Maker,0.9490587793281252,49.261742,-123.13148,10,2,0,3.7,950.0,Brewery
Passion8 Dessert Cafe,0.0,49.261742,-123.13148,10,2,219,4.1,1251.0,Desserts
Ramen Danbo,0.0,49.261742,-123.13148,10,2,515,4.3,1305.0,Ramen
Rodney's Oyster House,0.0,49.261742,-123.13148,10,2,889,4.0,1523.0,Seafood
Royal Seoul House,0.9675981706764092,49.261742,-123.13148,10,2,0,3.65,210.0,Korean Restaurant
Royal Seoul House Korean Restaurant,0.0,49.261742,-123.13148,10,2,115,3.2,196.0,Korean
Saku,0.0,49.261742,-123.13148,10,2,273,4.3,1085.0,Japanese
Salade de Fruits Cafe,0.0,49.261742,-123.13148,10,2,186,4.2,750.0,French
Salmon n' Bannock,0.9709277469003847,49.261742,-123.13148,10,2,246,4.225,218.0,Restaurant
Saucin Staples,0.8862243642064078,49.261742,-123.13148,10,2,36,4.6,315.0,Indian Restaurant
Seaport City Seafood Restaurant,0.0,49.261742,-123.13148,10,2,85,4.2,1209.0,Dim Sum
Shizenya - Broadway,0.866583751149805,49.261742,-123.13148,10,2,0,,311.0,Asian Restaurant
Slingers,0.8033865806418179,49.261742,-123.13148,10,2,0,,635.0,Food Truck
Small Victory,0.9798152538639926,49.261742,-123.13148,10,2,0,4.4,641.0,Bakery
Soho Sushi,0.8814696775363727,49.261742,-123.13148,10,2,0,,875.0,Sushi Restaurant
Stable House Bistro,0.9560418205138173,49.261742,-123.13148,10,2,0,4.05,601.0,Restaurant
Starbucks,0.9841553629497196,49.261742,-123.13148,10,2,0,2.95,555.0,Coffee Shop
Tap & Barrel - Bridges,0.0,49.261742,-123.13148,10,2,117,4.3,1280.0,Breakfast & Brunch
Tasty Indian Bistro,0.0,49.261742,-123.13148,10,2,248,4.0,1503.0,Indian
The Flying Pig - Yaletown,0.0,49.261742,-123.13148,10,2,1397,4.0,1629.0,Canadian (New)
The Frying Irishman,0.1756124736030678,49.261742,-123.13148,10,2,0,,932.0,Fast Food Restaurant
The Keg Steakhouse + Bar - Granville Island,0.0,49.261742,-123.13148,10,2,224,3.6,1109.0,Steakhouses
The Liberty Distillery,0.9705779470636248,49.261742,-123.13148,10,2,140,4.375,992.5,Distillery
The Sandbar Seafood Restaurant,0.0,49.261742,-123.13148,10,2,803,3.7,1099.0,Seafood
The Stable House Bistro,0.0,49.261742,-123.13148,10,2,113,4.1,672.0,French
Tim Hortons,0.9950898467358492,49.261742,-123.13148,10,2,0,3.2,711.0,"Cafe, Coffee, and Tea House"
Tojo's,0.0,49.261742,-123.13148,10,2,416,3.6,250.0,Japanese
Tonton Sushi,0.0,49.261742,-123.13148,10,2,83,4.0,1780.0,Japanese
Tozen Sushi Bar,0.0,49.261742,-123.13148,10,2,54,4.5,468.0,Japanese
Uma Sushi,0.0,49.261742,-123.13148,10,2,131,4.3,1305.0,Japanese
Unchai Thai Restaurant,0.0,49.261742,-123.13148,10,2,97,4.4,1112.0,Thai
Vij's Restaurant,0.0,49.261742,-123.13148,10,2,455,4.0,1295.0,Indian
Waves Coffee House,0.9717828131680204,49.261742,-123.13148,10,2,0,3.0,281.0,Café
Willow Cafe Bakery,0.9813699198051484,49.261742,-123.13148,10,2,0,,862.0,Café
Zookaz Kaffe,0.974024123233187,49.261742,-123.13148,10,2,0,3.0,420.0,Coffee Shop
12 Kings Pub,0.9573762421133092,49.261973,-123.09725,2,17,0,3.7,186.0,Pub
33 Acres Brewing Co,0.9632062393926438,49.261973,-123.09725,2,17,0,4.65,622.0,Bar
49th Parallel Coffee,0.0,49.261973,-123.09725,2,17,529,4.1,411.0,Cafes
49th Parallel Coffee Roast,0.9903222045163046,49.261973,-123.09725,2,17,0,4.35,414.0,Coffee Shop
AJ's Brooklyn Pizza Joint,0.987174005985464,49.261973,-123.09725,2,17,175,4.2,131.5,Pizzeria
Afuri Ramen + Dumpling,0.0,49.261973,-123.09725,2,17,34,3.7,362.0,Ramen
Amato Gelato Cafe,0.9929392255172504,49.261973,-123.09725,2,17,0,4.0,991.0,Ice Cream Parlor
Anh and Chi,0.98308005234042,49.261973,-123.09725,2,17,743,4.25,820.5,Bar
Argo Cafe,0.9351963413528184,49.261973,-123.09725,2,17,0,3.85,905.0,Café
Bells and Whistles,0.985761851088914,49.261973,-123.09725,2,17,0,3.6,896.0,Sports Bar
Bodega On Main,0.0,49.261973,-123.09725,2,17,236,3.8,1513.0,Spanish
Brassneck Brewery,0.9674167929832744,49.261973,-123.09725,2,17,0,4.25,485.0,Bar
Brewhall,0.9801002759532046,49.261973,-123.09725,2,17,0,3.45,930.0,Beer Bar
Budgies Burritos,0.0,49.261973,-123.09725,2,17,299,3.8,272.0,Vegetarian
Burdock,0.0,49.261973,-123.09725,2,17,207,3.5,275.0,Tapas/Small Plates
Burdock & Co,0.94325469314781,49.261973,-123.09725,2,17,0,3.75,285.0,New American Restaurant
Burgoo Bistros,0.0,49.261973,-123.09725,2,17,526,3.9,545.0,Comfort Food
Caffe Barney,0.9688807700778628,49.261973,-123.09725,2,17,0,3.1,271.0,Diner
Carp,0.0,49.261973,-123.09725,2,17,90,4.4,109.0,Japanese
Como Taperia,0.9641131278583182,49.261973,-123.09725,2,17,103,3.475,387.5,Tapas Restaurant
Congee Noodle House,0.0,49.261973,-123.09725,2,17,375,3.4,372.0,Noodles
Earnest Ice Cream,0.9867594284011556,49.261973,-123.09725,2,17,0,4.65,868.0,Ice Cream Parlor
Electric Bicycle Brewing,0.9610556181740448,49.261973,-123.09725,2,17,0,4.1,766.0,Brewery
Elysian Coffee,0.9539041548447278,49.261973,-123.09725,2,17,0,4.5,631.0,Coffee Shop
Fable Diner,0.0,49.261973,-123.09725,2,17,354,3.9,329.0,Diners
Faculty Brewing Co,0.9484757796001916,49.261973,-123.09725,2,17,0,4.2,913.0,Bar
Fassil Ethiopian Restaurant,0.0,49.261973,-123.09725,2,17,155,4.3,648.0,Ethiopian
Fife Bakery,0.9585551971186858,49.261973,-123.09725,2,17,0,4.15,799.0,Bakery
Forecast Coffee,0.9690103255729592,49.261973,-123.09725,2,17,0,3.65,460.0,Coffee Shop
Fox Cabaret,0.9604078406985632,49.261973,-123.09725,2,17,0,4.1,388.0,Movie Theater
Gene Coffeebar,0.9483850907536244,49.261973,-123.09725,2,17,0,3.8,333.0,Coffee Shop
Hime Japanese Restaurant,0.9890784717633798,49.261973,-123.09725,2,17,0,3.9,154.0,Sushi Restaurant
Hime Sushi Restaurant,0.0,49.261973,-123.09725,2,17,95,3.5,145.0,Japanese
Hokkaido Ramen Santouka,0.0,49.261973,-123.09725,2,17,241,4.2,1430.0,Noodles
Ignite Pizzeria,0.9735188568023112,49.261973,-123.09725,2,17,0,3.9,252.0,Pizzeria
Ignite Pizzeria Mount Pleasant,0.0,49.261973,-123.09725,2,17,84,4.1,254.0,Pizza
Indian Roti Kitchen,0.0,49.261973,-123.09725,2,17,167,4.5,1344.0,Indian
JJ's Trucketeria,0.1574487931905631,49.261973,-123.09725,2,17,0,3.9,431.0,Dining and Drinking
Kranky Cafe,0.960381929599544,49.261973,-123.09725,2,17,0,4.0,609.0,Restaurant
Kwong Chow Congee & Noodle House,0.9795043206757614,49.261973,-123.09725,2,17,0,3.85,633.0,Chinese Restaurant
La Taqueria Pinche Taco Shop,0.0,49.261973,-123.09725,2,17,708,4.2,1137.0,Mexican
Les Faux Bourgeois,0.0,49.261973,-123.09725,2,17,501,3.9,753.0,French
Level V Bakery,0.0,49.261973,-123.09725,2,17,37,4.5,298.0,Desserts
Lucy's Eastside Diner,0.0,49.261973,-123.09725,2,17,361,3.1,284.0,Diners
Main Street Brewing Co,0.9716143910243952,49.261973,-123.09725,2,17,0,4.15,333.0,Brewery
Maizal RMF,0.0,49.261973,-123.09725,2,17,157,4.3,369.0,Mexican
Maruhachi Ra-men,0.0,49.261973,-123.09725,2,17,84,3.5,376.0,Ramen
Matchstick Coffee,0.9786492544081256,49.261973,-123.09725,2,17,0,4.45,738.0,Café
Milano Coffee,0.9708241025043076,49.261973,-123.09725,2,17,0,4.4,861.0,Coffee Shop
Modus Coffee,0.9711091245935196,49.261973,-123.09725,2,17,0,4.35,733.0,Café
Narrow Lounge,0.9510539339526086,49.261973,-123.09725,2,17,0,4.05,754.0,Lounge
Nemesis Coffee,0.9895966937437652,49.261973,-123.09725,2,17,120,4.225,658.0,Coffee Shop
Nuba - Mount Pleasant,0.0,49.261973,-123.09725,2,17,173,3.8,740.0,Mediterranean
Osteria Savio Volpe,0.9518053558241673,49.261973,-123.09725,2,17,481,4.325,679.0,Italian Restaurant
Our Town Cafe,0.9602653296539572,49.261973,-123.09725,2,17,0,3.65,219.0,Coffee Shop
