distance,name,rating,review_count,latitude,longitude,category,bike_latitude,bike_longitude
782,Masa Japanese Restaurant,3.6,155,49.2635194,-123.1369059,Japanese,49.259469,-123.145718
1578,The Sandbar Seafood Restaurant,3.7,803,49.271502,-123.134151,Seafood,49.259469,-123.145718
1355,Joon's Kitchen,4.0,70,49.25814006151812,-123.1271603431787,Korean,49.259469,-123.145718
489,Saba Foods,4.5,22,49.260076553366275,-123.13904964662748,Halal,49.259469,-123.145718
970,NUTTEA,4.8,51,49.2679328,-123.14931,Vegan,49.259469,-123.145718
1498,The Keg Steakhouse + Bar - Granville Island,3.6,224,49.27129807379498,-123.13585121318752,Steakhouses,49.259469,-123.145718
645,Cactus Club Cafe,3.7,180,49.26362182019387,-123.13951231535243,Canadian (New),49.259469,-123.145718
1413,The Vancouver Fish Company,3.7,319,49.270699041024656,-123.13661460671716,Seafood,49.259469,-123.145718
1018,RedBeef Noodle Kitchen,4.1,115,49.2681986,-123.1490359,Taiwanese,49.259469,-123.145718
1524,Tozen Sushi Bar,4.5,54,49.263536,-123.125689,Japanese,49.259469,-123.145718
1359,John 3:16 Malaysian Delights,4.1,71,49.26371,-123.12812,Malaysian,49.259469,-123.145718
1534,Dockside Restaurant,3.2,319,49.2693844631928,-123.13101576314,Seafood,49.259469,-123.145718
1574,Nook,3.8,180,49.2722128608937,-123.155147313374,Italian,49.259469,-123.145718
1651,Sen Pad Thai,3.9,121,49.272302,-123.13497,Thai,49.259469,-123.145718
1591,LOCAL Public Eatery Kitsilano,3.6,312,49.2723516,-123.1553903,Canadian (New),49.259469,-123.145718
620,Coquette,4.0,28,49.26212,-123.15324,French,49.259469,-123.145718
361,Saku,4.3,273,49.2631006,-123.11667523250104,Japanese,49.266314,-123.116011
273,Seaport City Seafood Restaurant,4.2,85,49.263921119674905,-123.115152,Dim Sum,49.266314,-123.116011
388,La Taqueria Pinche Taco Shop,4.2,708,49.263617,-123.112593,Mexican,49.266314,-123.116011
362,Hokkaido Ramen Santouka,4.2,241,49.263127,-123.1168917,Noodles,49.266314,-123.116011
1042,Salmon n' Bannock,4.5,246,49.2631378,-123.1296705,Canadian (New),49.266314,-123.116011
1374,Fanny Bay Oyster Bar & Shellfish Market,4.4,913,49.2787525,-123.1138689,Seafood,49.266314,-123.116011
353,Marulilu Cafe,4.0,298,49.26338,-123.11415,Cafes,49.266314,-123.116011
1061,The Flying Pig - Yaletown,4.0,1397,49.27501,-123.122,Canadian (New),49.266314,-123.116011
1156,Blue Water Cafe,4.4,1160,49.2761945,-123.1209935,Seafood,49.266314,-123.116011
287,Westcoast Poke,3.8,174,49.26409,-123.1140415,Hawaiian,49.266314,-123.116011
322,Uma Sushi,4.3,131,49.2638048,-123.1137294,Japanese,49.266314,-123.116011
123,Cafe & Life Co.,4.4,18,49.265218,-123.116184,Cafes,49.266314,-123.116011
1867,Phnom Penh,4.2,1843,49.278431,-123.098205,Cambodian,49.266314,-123.116011
1033,Rodney's Oyster House,4.0,889,49.274326,-123.123131,Seafood,49.266314,-123.116011
352,Peaceful Restaurant,3.6,643,49.263147,-123.116143,Chinese,49.266314,-123.116011
337,Cactus Club Cafe,3.7,165,49.2633734327403,-123.117130327243,Canadian (New),49.266314,-123.116011
1064,Robba da Matti,4.2,544,49.2753397,-123.1208967,Italian,49.266314,-123.116011
829,OEB Breakfast Co. - Yaletown,4.3,968,49.273438,-123.119289,Breakfast & Brunch,49.266314,-123.116011
1349,Manoush'eh,4.8,264,49.27667072314417,-123.12570086148996,Lebanese,49.266314,-123.116011
1667,Anh and Chi,4.0,743,49.2550314422938,-123.100882202153,Vietnamese,49.266314,-123.116011
1328,Lupo,4.3,482,49.278222058049096,-123.11735347768747,Italian,49.266314,-123.116011
386,Rogue Kitchen & Wetbar,3.4,161,49.263047,-123.117827,American,49.266314,-123.116011
191,Caffe Cittadella,3.9,170,49.264809386635505,-123.11726668221056,Coffee & Tea,49.266314,-123.116011
392,Menya Raizo,3.9,88,49.26336,-123.11314,Ramen,49.266314,-123.116011
1503,The Mexican Antojitos Y Cantina,4.3,422,49.2787726,-123.1240268,Mexican,49.266314,-123.116011
1580,Sushi Jin,4.6,151,49.2795794102629,-123.123817518353,Japanese,49.266314,-123.116011
1465,Ancora Waterfront Dining and Patio,4.1,241,49.273853456158875,-123.13257765112428,Seafood,49.266314,-123.116011
1694,Fat Mao Noodles,4.4,92,49.27982129999999,-123.1267997,Noodles,49.266314,-123.116011
1846,Published On Main,4.3,167,49.25283186017385,-123.10116032897228,Tapas/Small Plates,49.266314,-123.116011
1050,Minami,4.1,819,49.2752733,-123.1207029,Japanese,49.266314,-123.116011
1563,Bodega On Main,3.8,236,49.27548853708847,-123.09968391901442,Spanish,49.266314,-123.116011
491,Dynasty Seafood Restaurant,3.6,361,49.2635999,-123.12138,Dim Sum,49.266314,-123.116011
1659,Number E Food,4.8,156,49.277569151917,-123.131018212403,Sandwiches,49.266314,-123.116011
1464,Burgoo Bistros,3.9,526,49.25765498958033,-123.100815,Comfort Food,49.266314,-123.116011
1975,Oyster Express,4.5,173,49.2792784082144,-123.097397130932,Seafood,49.266314,-123.116011
1855,Bao Bei Chinese Brasserie,3.9,449,49.2796095312486,-123.100574596039,Chinese,49.266314,-123.116011
1724,Burgoo Bistro,4.2,190,49.27968,-123.12763,Comfort Food,49.266314,-123.116011
1123,Zarak By Afghan Kitchen,4.5,125,49.266224,-123.1006089,Afghan,49.266314,-123.116011
1209,The Parlour,3.9,496,49.276835,-123.120221,Pizza,49.266314,-123.116011
439,Sushi California,3.5,335,49.2630454633729,-123.112614326016,Japanese,49.266314,-123.116011
1115,Fable Diner,3.9,354,49.2630749,-123.1019822,Diners,49.266314,-123.116011
552,Nana's Green Tea,4.1,198,49.267587,-123.1086543,Desserts,49.266314,-123.116011
1064,Tasty Indian Bistro,4.0,248,49.2744011,-123.1236818,Indian,49.266314,-123.116011
1121,Brix & Mortar,4.1,346,49.275633270546194,-123.12192123186074,Wine Bars,49.266314,-123.116011
360,Yolks,3.6,376,49.2631139,-123.1163529,Coffee & Tea,49.266314,-123.116011
1135,The Greek By Anatoli,3.8,282,49.276285,-123.1197178,Greek,49.266314,-123.116011
1632,Sushi Hil,4.6,43,49.2554661,-123.1011451,Japanese,49.266314,-123.116011
1873,The Irish Heather Shebeen,4.1,259,49.27845932651142,-123.09813082383894,Irish,49.266314,-123.116011
1234,Nuba in Yaletown,4.0,124,49.27592284071101,-123.1245237819059,Lebanese,49.266314,-123.116011
811,Indian Roti Kitchen,4.5,167,49.25901,-123.11538,Indian,49.266314,-123.116011
183,Mr. Red Cafe,3.8,128,49.2640755304294,-123.165913715756,Vietnamese,49.264928,-123.168068
313,Banana Leaf,3.6,187,49.26439,-123.1723,Malaysian,49.264928,-123.168068
81,Pho Japolo,3.9,67,49.2642944822974,-123.168611359253,Vietnamese,49.264928,-123.168068
364,Chewie's Chicken & Biscuits,4.6,162,49.26809,-123.1688,Sandwiches,49.264928,-123.168068
343,East Is East,3.9,322,49.26430118353472,-123.1726934,Middle Eastern,49.264928,-123.168068
1422,Fable Kitchen,4.3,809,49.2679331,-123.149019,Canadian (New),49.264928,-123.168068
273,Tera V Burger,4.1,151,49.2642995,-123.1717091,Vegetarian,49.264928,-123.168068
106,Petite Bao,4.7,24,49.264246943743714,-123.1690986,Burgers,49.264928,-123.168068
162,Purebread,4.3,35,49.26436,-123.17016,Coffee & Tea,49.264928,-123.168068
196,Nat's New York Pizzeria,3.7,133,49.2638609,-123.1659228,Pizza,49.264928,-123.168068
398,Neverland Tea Salon,4.0,283,49.2640001,-123.1733634,Coffee & Tea,49.264928,-123.168068
781,Raisu,4.2,546,49.2679990419609,-123.158381134272,Japanese,49.264928,-123.168068
461,Dark Table,4.0,558,49.2685699,-123.16481,Canadian (New),49.264928,-123.168068
278,Folke Restaurant,4.6,23,49.2641529,-123.1643358,Vegan,49.264928,-123.168068
893,Au Comptoir,3.9,241,49.268034328356,-123.15672487756,French,49.264928,-123.168068
376,Healthy Noodle House,4.5,81,49.2682083,-123.1667851,Chinese,49.264928,-123.168068
453,Little Bird Dim Sum,4.0,101,49.26814,-123.17168,Dim Sum,49.264928,-123.168068
887,Delara,4.3,66,49.2680486,-123.1569183,Persian/Iranian,49.264928,-123.168068
1185,The Ellis,4.2,92,49.2715661205375,-123.155288726822,Cocktail Bars,49.264928,-123.168068
447,Hanoi Old Quarter Restaurant,4.2,65,49.264401364383744,-123.1741815,Vietnamese,49.264928,-123.168068
1443,Chi Vegan,3.9,230,49.2681947,-123.1487738,Vietnamese,49.264928,-123.168068
772,Casereccio Foods,4.6,64,49.2642,-123.15742,Italian,49.264928,-123.168068
772,Yuwa Japanese Cuisine,4.2,49,49.2578849,-123.168008,Japanese,49.264928,-123.168068
387,The Naam,3.4,637,49.2683459,-123.1670621,Vegetarian,49.264928,-123.168068
359,Darby's Pub,3.2,137,49.26809,-123.16862,Pubs,49.264928,-123.168068
1429,Maenam,3.9,419,49.26787,-123.1488979,Thai,49.264928,-123.168068
1042,Don at Kitsilano,4.5,37,49.26803615562396,-123.1545255,Asian Fusion,49.264928,-123.168068
454,Nuba in Kitsilano,3.5,172,49.2642141,-123.1742235,Mediterranean,49.264928,-123.168068
1391,Rajio Japanese Public House,4.0,135,49.2636549,-123.1870301,Japanese,49.264928,-123.168068
368,White Spot,3.2,77,49.2638179420072,-123.163287331925,Breakfast & Brunch,49.264928,-123.168068
401,Karma Indian Bistro,4.3,26,49.2684809,-123.1671589,Indian,49.264928,-123.168068
1086,Jam Cafe,4.3,274,49.2682705,-123.1539827,Breakfast & Brunch,49.264928,-123.168068
599,Haidilao Hotpot,4.4,64,49.26395,-123.17622,Hot Pot,49.264928,-123.168068
1219,Itosugi Kappo Cuisine,4.3,35,49.264094,-123.184705,Japanese,49.264928,-123.168068
1629,Oddfish,4.1,92,49.2708136,-123.1475237,Seafood,49.264928,-123.168068
599,Sahel Market & Restaurant,4.4,66,49.26436103578125,-123.17628114405936,Persian/Iranian,49.264928,-123.168068
1584,Octopus Garden,3.9,160,49.2726349,-123.149816,Japanese,49.264928,-123.168068
152,Tandoori Fusion,3.8,136,49.2639679,-123.1695571,Indian,49.264928,-123.168068
103,Ahi Sushi,4.4,8,49.26426484845587,-123.1690526817842,Sushi Bars,49.264928,-123.168068
213,Sunshine Diner,3.6,165,49.264136,-123.165389,Diners,49.264928,-123.168068
420,C41 Coffee,4.7,19,49.2682375,-123.1708713,Coffee & Tea,49.264928,-123.168068
444,Cafe Lokal,4.5,62,49.2683300473659,-123.16486839205,Desserts,49.264928,-123.168068
168,Ah Long Sushi,4.2,10,49.2641841,-123.1662602,Japanese,49.264928,-123.168068
379,Puerto Mexico,4.9,14,49.2682065,-123.1666736,Mexican,49.264928,-123.168068
1273,Their There,4.1,135,49.2679649501648,-123.151158941154,Breakfast & Brunch,49.264928,-123.168068
179,Great Wall Mongolian BBQ,3.5,52,49.2643585,-123.170372,Mongolian,49.264928,-123.168068
517,Mamalee Malaysian Delight,3.4,184,49.2640629,-123.1753687,Singaporean,49.264928,-123.168068
1330,La Quercia,4.1,222,49.2687649,-123.1853601,Italian,49.264928,-123.168068
277,Harvest Deli,4.5,152,49.2642749,-123.1715916,Delis,49.264928,-123.168068
1236,LOCAL Public Eatery Kitsilano,3.6,312,49.2723516,-123.1553903,Canadian (New),49.264928,-123.168068
580,Seasons In the Park,4.0,575,49.2416705486198,-123.112535476685,Seafood,49.243375,-123.104978
865,The Fish Counter,4.4,384,49.250774041930285,-123.1012792,Fish & Chips,49.243375,-123.104978
478,MeeT on Main,4.1,510,49.2467145032391,-123.100830778711,Comfort Food,49.243375,-123.104978
341,East is East,3.9,528,49.2452136,-123.1014916,Middle Eastern,49.243375,-123.104978
283,Breka Bakery & Café,3.9,55,49.24383730986246,-123.10114614665508,Bakeries,49.243375,-123.104978
684,Zakkushi Dining On Main,3.8,248,49.249124,-123.101552,Japanese,49.243375,-123.104978
1330,Anh and Chi,4.0,743,49.2550314422938,-123.100882202153,Vietnamese,49.243375,-123.104978
410,The Shameful Tiki Room,4.3,436,49.2459581832992,-123.100953526306,Tiki Bars,49.243375,-123.104978
327,BBQ Chicken,4.6,19,49.2448724,-123.1011006,Korean,49.243375,-123.104978
627,The Locus,3.9,274,49.2485,-123.10147,Lounges,49.243375,-123.104978
507,Sawasdee Thai Restaurant,4.0,359,49.24703,-123.1008,Thai,49.243375,-123.104978
1087,Published On Main,4.3,167,49.25283186017385,-123.10116032897228,Tapas/Small Plates,49.243375,-123.104978
595,Sula- Main Street,4.4,169,49.24797017503239,-123.10079066069838,Indian,49.243375,-123.104978
577,Rocky Mountain Flatbread,4.2,256,49.2478,-123.10074,Gluten-Free,49.243375,-123.104978
536,Trafiq Cafe & Bakery,4.4,336,49.2474862,-123.1011218,Cafes,49.243375,-123.104978
533,Yugo Restaurant,4.1,134,49.24753,-123.10152,Japanese,49.243375,-123.104978
350,Chaise Lounge Restaurant,3.3,159,49.2450701,-123.1010896,Lounges,49.243375,-123.104978
1361,Sushi Hil,4.6,43,49.2554661,-123.1011451,Japanese,49.243375,-123.104978
295,Matchstick Coffee,3.6,69,49.24184360749218,-123.1016565991236,Coffee & Tea,49.243375,-123.104978
741,The Acorn,3.9,500,49.24958,-123.10143,Vegan,49.243375,-123.104978
1889,Sal y Limón,3.9,681,49.2569043786921,-123.08924632997,Mexican,49.243375,-123.104978
1026,Tonton Sushi,4.0,83,49.2497178,-123.115173,Japanese,49.243375,-123.104978
1145,Pizza Carano,4.3,160,49.2472163,-123.090345,Pizza,49.243375,-123.104978
463,Chickpea,3.5,287,49.2466008452725,-123.100948166987,Vegan,49.243375,-123.104978
1218,Suyo Modern Peruvian,4.5,51,49.2540292,-123.1010659958052,Peruvian,49.243375,-123.104978
434,Ogenki Sushi,3.3,122,49.2462985,-123.1010301,Japanese,49.243375,-123.104978
1290,Batard Boulangerie & Cafe Moderne,4.3,148,49.2495337429805,-123.089919893626,Coffee & Tea,49.243375,-123.104978
838,Sun Sui Wah Seafood Restaurant,3.6,616,49.25053,-123.1006,Seafood,49.243375,-123.104978
27,Pretty Good Sandwiches,5.0,1,49.26331,-123.11631,Sandwiches,49.243375,-123.104978
1297,Bonjour Vietnam Bistro,4.1,82,49.249668,-123.0899331,Vietnamese,49.243375,-123.104978
279,Ivy’s Kitchen Vietnamese Restaurant,4.1,20,49.2434,-123.10095,Vietnamese,49.243375,-123.104978
703,District Eleven,4.2,44,49.2489934,-123.1012049,Vietnamese,49.243375,-123.104978
1446,Viet House,3.8,78,49.2546156379752,-123.114992380142,Vietnamese,49.243375,-123.104978
1289,Nammos Estiatorio,3.9,153,49.24949186070796,-123.0898917758554,Tapas/Small Plates,49.243375,-123.104978
317,Haiyi Seafood Restaurant,3.4,47,49.2420795568868,-123.101093755786,Cantonese,49.243375,-123.104978
617,Hawkers Delight Deli,3.9,370,49.248375,-123.101287,Delis,49.243375,-123.104978
627,Cambie Vietnamese Restaurant,3.8,86,49.24828,-123.1007,Vietnamese,49.243375,-123.104978
1498,Toshi Sushi,4.3,467,49.256699,-123.101936,Sushi Bars,49.243375,-123.104978
824,Le Marché St. George,4.1,191,49.2456344,-123.0941734,Cafes,49.243375,-123.104978
1159,Van Tea Cafe,3.7,63,49.233265,-123.1013951,Cafes,49.243375,-123.104978
1054,Landmark Hotpot House,3.9,127,49.2498660758194,-123.11556053834,Chinese,49.243375,-123.104978
1402,Sushi 7,3.9,67,49.2541464081428,-123.115023834667,Sushi Bars,49.243375,-123.104978
1232,Bonjour Banh Mi,4.7,34,49.2348674,-123.1158155,Vietnamese,49.243375,-123.104978
1135,Egg & Co,4.0,76,49.2470515,-123.0903867,Breakfast & Brunch,49.243375,-123.104978
409,Bon Cafe,4.0,87,49.2403413,-123.1016249,Vietnamese,49.243375,-123.104978
799,The French Table Bistro,3.5,131,49.2500105,-123.1008117,French,49.243375,-123.104978
928,Bob Likes Thai Food,3.6,199,49.25134,-123.10133,Thai,49.243375,-123.104978
1119,Masayoshi,3.7,117,49.24583092040152,-123.0900268,Sushi Bars,49.243375,-123.104978
843,Sushi Mania,3.8,169,49.2505379542326,-123.101179728836,Japanese,49.243375,-123.104978
340,Oretachi Curry,3.8,10,49.24116,-123.10187,Ramen,49.243375,-123.104978
128,Dundas Eat + Drink,4.2,79,49.285084,-123.062273,Vietnamese,49.283968,-123.061615
307,The Red Wagon,3.9,652,49.28122323218941,-123.06112288953248,Diners,49.283968,-123.061615
420,Tacofino Commissary,3.8,330,49.281311298366035,-123.0574981,Mexican,49.283968,-123.061615
304,Royal Palace Seafood,4.5,22,49.28144,-123.06023,Dim Sum,49.283968,-123.061615
290,Innocent Ice Cream,4.1,103,49.28135725832989,-123.0615231,Ice Cream & Frozen Yogurt,49.283968,-123.061615
315,Yama Cafe,4.4,105,49.2813049,-123.0632877,Cafes,49.283968,-123.061615
1194,Sula Indian Restaurant,4.1,313,49.2745279,-123.0693263,Indian,49.283968,-123.061615
1532,Sopra Sotto,4.0,158,49.2711051,-123.0694651,Pizza,49.283968,-123.061615
1038,Absinthe Bistro,4.6,150,49.27607,-123.0692457,French,49.283968,-123.061615
353,Jackalope's Neighbourhood Dive,4.3,128,49.2812849,-123.0586541,Dive Bars,49.283968,-123.061615
1450,Harbour Oyster + Bar,4.1,87,49.2718946138822,-123.069181591272,Cocktail Bars,49.283968,-123.061615
367,On Lok,2.8,92,49.2808579,-123.0633046,Chinese,49.283968,-123.061615
1205,Axum Restaurant,4.4,80,49.2814936637038,-123.07779582314,Ethiopian,49.283968,-123.061615
1158,Via Tevere Pizzeria,4.1,363,49.27387530438791,-123.06553445802784,Italian,49.283968,-123.061615
388,Dachi,3.9,39,49.2813958763596,-123.058002479374,Wine Bars,49.283968,-123.061615
527,Bai Bua Thai Cuisine,4.1,152,49.28142,-123.05564,Thai,49.283968,-123.061615
1146,Lunch Lady,4.1,289,49.27497,-123.06915,Vietnamese,49.283968,-123.061615
1193,Takenaka,4.3,101,49.2783093,-123.0755801,Japanese,49.283968,-123.061615
867,Pepino's,4.1,169,49.2787695,-123.0705849,Italian,49.283968,-123.061615
806,Tamam: Fine Palestinian Cuisine,4.2,188,49.281027,-123.051462,Middle Eastern,49.283968,-123.061615
1030,Kin Kao Thai Kitchen,3.9,180,49.276516,-123.0696335,Thai,49.283968,-123.061615
479,Sushi Nanaimo,3.6,311,49.281495437462,-123.05621164168,Sushi Bars,49.283968,-123.061615
864,Caffe La Tana,4.5,56,49.2788597356837,-123.070581380828,Cafes,49.283968,-123.061615
1206,Kulinarya,4.0,76,49.2744901,-123.0693269,Filipino,49.283968,-123.061615
1036,Downlow Chicken Shack,4.1,296,49.2765067,-123.0696349,Chicken Shop,49.283968,-123.061615
417,Pelican Seafood Restaurant,3.1,83,49.28165092582909,-123.0661289,Seafood,49.283968,-123.061615
1269,Havana,3.5,411,49.273708,-123.069271,Latin American,49.283968,-123.061615
693,Laksa King,3.8,223,49.2810051,-123.0534797,Burmese,49.283968,-123.061615
529,Tentatsu,3.1,163,49.2810256656869,-123.055884524635,Japanese,49.283968,-123.061615
329,Pho Win,3.6,43,49.2810251,-123.0610141,Vietnamese,49.283968,-123.061615
400,The Indian Chef’s,4.3,18,49.2809954320651,-123.058500577607,Indian,49.283968,-123.061615
1081,Le Petit Saigon,3.8,240,49.2812749,-123.0473489,Vietnamese,49.283968,-123.061615
1395,Pink Pearl Chinese Restaurant,3.2,171,49.2806799,-123.08023,Seafood,49.283968,-123.061615
1458,Viet Family- The Vegan House,4.8,40,49.271884015489945,-123.06942675558966,Vietnamese,49.283968,-123.061615
895,James on Hastings Chinese Restaurant,3.6,110,49.2814293,-123.0497513,Chinese,49.283968,-123.061615
1104,Bombay Kitchen and Bar,4.1,72,49.2753791,-123.06925001456972,Indian,49.283968,-123.061615
1125,Eternal Abundance,4.0,127,49.2755401,-123.0696449,Vegan,49.283968,-123.061615
567,Odd Society Spirits,4.7,42,49.2840050838432,-123.069430030882,Distilleries,49.283968,-123.061615
1442,Marcello,3.0,366,49.27204590144254,-123.06943334795372,Pizza,49.283968,-123.061615
1578,Dolce Amore,4.4,155,49.27069306211316,-123.06932196564716,Ice Cream & Frozen Yogurt,49.283968,-123.061615
343,Nonna's Cucina,4.5,38,49.280915,-123.060235,Italian,49.283968,-123.061615
946,Yolk's Breakfast,4.3,130,49.2811203,-123.07372284,Breakfast & Brunch,49.283968,-123.061615
1226,Pho Don,3.3,130,49.2810043,-123.0453296,Vietnamese,49.283968,-123.061615
1085,Mogu Fried Chicken,4.7,32,49.2756074483614,-123.069326430559,Japanese,49.283968,-123.061615
364,Doe Coffee,4.5,11,49.281304,-123.0587,Coffee & Tea,49.283968,-123.061615
1408,Famoso Neapolitan Pizzeria,3.4,262,49.272346,-123.0693715,Pizza,49.283968,-123.061615
1464,To Live For Bakery,4.5,47,49.27121199258215,-123.0565958,Bakeries,49.283968,-123.061615
317,Volcano Sushi & Grill,3.4,68,49.2815181855302,-123.063840867383,Japanese,49.283968,-123.061615
1398,Memphis Blues,3.5,134,49.2723737,-123.0693711,Barbeque,49.283968,-123.061615
881,Yolks,3.7,466,49.281081,-123.072931,Breakfast & Brunch,49.283968,-123.061615
61,iDen & Quan Ju De Beijing Duck House,3.6,177,49.26021,-123.1148451,Chinese,49.259579,-123.114769
223,Vij's Restaurant,4.0,455,49.25754,-123.11479,Indian,49.259579,-123.114769
68,Indian Roti Kitchen,4.5,167,49.25901,-123.11538,Indian,49.259579,-123.114769
128,Passion8 Dessert Cafe,4.1,219,49.258435242883,-123.11499774456,Desserts,49.259579,-123.114769
415,Saku,4.3,273,49.2631006,-123.11667523250104,Japanese,49.259579,-123.114769
1156,Salmon n' Bannock,4.5,246,49.2631378,-123.1296705,Canadian (New),49.259579,-123.114769
86,Tropika On Cambie,2.9,182,49.2589,-123.11538,Malaysian,49.259579,-123.114769
421,Hokkaido Ramen Santouka,4.2,241,49.263127,-123.1168917,Noodles,49.259579,-123.114769
467,La Taqueria Pinche Taco Shop,4.2,708,49.263617,-123.112593,Mexican,49.259579,-123.114769
