distance_foursquare,name,popularity,rating_foursquare,latitude_foursquare,longitude_foursquare,category_foursquare,bike_latitude,bike_longitude,free_bikes,empty_slots,distance_yelp,rating_yelp,review_count,latitude_yelp,longitude_yelp,category_yelp
902.0,1181 Lounge,0.9574021532123284,8.2,49.281647,-123.132861,Night Club,49.275683,-123.124388,5,9,,,,,,
907.0,A Bread Affair,0.9681552593053234,8.9,49.27248,-123.135889,Bakery,49.275683,-123.124388,5,9,,,,,,
,Alchemy Bar and Kitchen,,,,,,49.275683,-123.124388,5,9,163.0,4.4,10.0,49.27422,-123.124,Burgers
651.0,Ancora Waterfront Dining and Patio,0.962882350654903,8.7,49.27371,-123.132588,Mediterranean Restaurant,49.275683,-123.124388,5,9,628.0,4.1,241.0,49.27385345615888,-123.13257765112428,Seafood
327.0,Angus T,0.975397411481208,8.4,49.275871,-123.119875,Bakery,49.275683,-123.124388,5,9,,,,,,
,Basil Pasta Bar,,,,,,49.275683,-123.124388,5,9,172.0,3.4,421.0,49.27682967384773,-123.12598521232223,Italian
,Blue Water Cafe,,,,,,49.275683,-123.124388,5,9,242.0,4.4,1160.0,49.2761945,-123.1209935,Seafood
244.0,Blue Water Cafe + Raw Bar,0.9711609467915582,9.0,49.276123,-123.121114,Seafood Restaurant,49.275683,-123.124388,5,9,,,,,,
808.0,Boulevard Kitchen & Oyster Bar,0.9923562257893168,8.1,49.283021,-123.123893,French Restaurant,49.275683,-123.124388,5,9,,,,,,
410.0,Breka Bakery & Cafe,0.9941181805226268,8.5,49.278414,-123.12788,Bakery,49.275683,-123.124388,5,9,,,,,,
,Brix & Mortar,,,,,,49.275683,-123.124388,5,9,179.0,4.1,346.0,49.275633270546194,-123.12192123186074,Wine Bars
,Brunch,,,,,,49.275683,-123.124388,5,9,259.0,4.5,66.0,49.2778182,-123.1254634,Breakfast & Brunch
,Cactus Club Cafe,,,,,,49.275683,-123.124388,5,9,126.0,3.7,233.0,49.27522297469047,-123.12280441720084,Canadian (New)
142.0,Cactus Club Cafe Yaletown,0.9838055631129594,7.8,49.275084,-123.122728,American Restaurant,49.275683,-123.124388,5,9,,,,,,
769.0,Cafe Medina,0.9856452511433272,8.9,49.280498,-123.116863,Café,49.275683,-123.124388,5,9,,,,,,
,Cold Tea Restaurant,,,,,,49.275683,-123.124388,5,9,240.0,3.5,54.0,49.27747,-123.12631,Chinese
,Craffles,,,,,,49.275683,-123.124388,5,9,39.0,4.2,62.0,49.27596077867032,-123.12470816072846,Waffles
533.0,Dublin Calling,0.9931335587598948,8.0,49.280066,-123.121369,Pub,49.275683,-123.124388,5,9,,,,,,
659.0,Earls,0.9896873825903326,7.9,49.281585,-123.123689,Restaurant,49.275683,-123.124388,5,9,,,,,,
,Earls Kitchen + Bar,,,,,,49.275683,-123.124388,5,9,277.0,3.5,301.0,49.2758097483942,-123.12057272883742,Canadian (New)
,Elisa,,,,,,49.275683,-123.124388,5,9,218.0,4.2,254.0,49.27597599917006,-123.12142339325408,Steakhouses
523.0,Elysian Coffee,0.9735706790003498,7.8,49.279897,-123.127601,Coffee Shop,49.275683,-123.124388,5,9,,,,,,
792.0,Fanny Bay Oyster Bar & Shellfish Market,0.9881068055501574,9.1,49.278557,-123.114183,Seafood Restaurant,49.275683,-123.124388,5,9,814.0,4.4,913.0,49.2787525,-123.1138689,Seafood
,Fat Mao Noodles,,,,,,49.275683,-123.124388,5,9,492.0,4.4,92.0,49.27982129999999,-123.1267997,Noodles
241.0,Fritz European Fry House,0.9913845595760944,8.2,49.277256,-123.126564,Fast Food Restaurant,49.275683,-123.124388,5,9,246.0,4.2,877.0,49.2772045,-123.1265253,Fast Food
996.0,Granville Island Brewing,0.9774832549522589,8.5,49.270647,-123.135651,Bar,49.275683,-123.124388,5,9,,,,,,
944.0,Guu,0.9814217420031872,8.5,49.284107,-123.125364,Diner,49.275683,-123.124388,5,9,,,,,,
,Hapa Izakaya,,,,,,49.275683,-123.124388,5,9,147.0,3.7,228.0,49.2752858645102,-123.12245045952,Japanese
,Happy Noodle House,,,,,,49.275683,-123.124388,5,9,149.0,4.6,185.0,49.27664,-123.12578,Dim Sum
,Hello Nori ,,,,,,49.275683,-123.124388,5,9,1110.0,4.5,285.0,49.28559747478766,-123.1261163,Japanese
542.0,Homer St. Cafe and Bar,0.9773925661056914,8.7,49.278455,-123.11823,Restaurant,49.275683,-123.124388,5,9,,,,,,
826.0,Honey Salt,0.993016958814308,8.4,49.275175,-123.11284,Restaurant,49.275683,-123.124388,5,9,,,,,,
,Hundy,,,,,,49.275683,-123.124388,5,9,164.0,3.8,87.0,49.27562509135987,-123.1221336,Burgers
695.0,JINYA Ramen Bar - Vancouver Downtown,0.9864873618614534,8.1,49.280369,-123.117907,Ramen Restaurant,49.275683,-123.124388,5,9,,,,,,
800.0,JOEY Burrard,0.9890136940158316,8.3,49.282707,-123.123298,New American Restaurant,49.275683,-123.124388,5,9,,,,,,
676.0,Japadog,0.9951675800329072,8.4,49.280189,-123.118297,Hot Dog Joint,49.275683,-123.124388,5,9,,,,,,
,Joe Fortes Seafood & Chop House,,,,,,49.275683,-123.124388,5,9,1033.0,4.0,1387.0,49.28496869177162,-123.12455980835064,Seafood
,Kaide Sushi,,,,,,49.275683,-123.124388,5,9,248.0,4.3,248.0,49.2742161,-123.1270679,Sushi Bars
968.0,La Belle Patate,0.9857100288908754,8.6,49.282095,-123.133548,Restaurant,49.275683,-123.124388,5,9,,,,,,
777.0,Le Crocodile Restaurant,0.9749180561493516,9.1,49.282578,-123.125234,French Restaurant,49.275683,-123.124388,5,9,,,,,,
,Linh Cafe,,,,,,49.275683,-123.124388,5,9,386.0,3.9,345.0,49.2746716,-123.12989802,Vietnamese
,Lupo,,,,,,49.275683,-123.124388,5,9,583.0,4.3,482.0,49.278222058049096,-123.11735347768747,Italian
572.0,Lupo Restaurant & Vinoteca,0.9706556803606824,8.5,49.278151,-123.117231,Italian Restaurant,49.275683,-123.124388,5,9,,,,,,
303.0,Lux Lounge,0.9847642737766722,7.8,49.277992,-123.126627,Bar,49.275683,-123.124388,5,9,,,,,,
,Manoush'eh,,,,,,49.275683,-123.124388,5,9,145.0,4.8,264.0,49.27667072314417,-123.12570086148996,Lebanese
195.0,Matchstick Coffee Roasters,0.9882363610452536,8.7,49.274404,-123.126239,Café,49.275683,-123.124388,5,9,,,,,,
562.0,Maxine's Cafe & Bar,0.9943772915128196,7.9,49.277941,-123.131327,Restaurant,49.275683,-123.124388,5,9,,,,,,
205.0,MeeT in Yaletown,0.978921320947828,8.3,49.275006,-123.121748,Vegan and Vegetarian Restaurant,49.275683,-123.124388,5,9,203.0,4.1,193.0,49.2748495736666,-123.121902530398,Comfort Food
,Miku,,,,,,49.275683,-123.124388,5,9,1495.0,4.4,2457.0,49.28691298612272,-123.11304877258942,Japanese
,Minami,,,,,,49.275683,-123.124388,5,9,268.0,4.1,819.0,49.2752733,-123.1207029,Japanese
258.0,Minami Restaurant,0.9645665720911551,9.1,49.275269,-123.120797,Sushi Restaurant,49.275683,-123.124388,5,9,,,,,,
233.0,Mister,0.9777812325909804,9.1,49.275114,-123.121514,Ice Cream Parlor,49.275683,-123.124388,5,9,,,,,,
228.0,Morrissey Irish Bar & Restaurant,0.9857488955394044,8.3,49.276963,-123.126944,Pub,49.275683,-123.124388,5,9,,,,,,
352.0,Nero Belgian Waffle Bar,0.983507585474238,9.0,49.278311,-123.122111,Dessert Shop,49.275683,-123.124388,5,9,,,,,,
,Nero Waffles,,,,,,49.275683,-123.124388,5,9,341.0,4.4,583.0,49.27834403099929,-123.122044653573,Waffles
,Nuba in Yaletown,,,,,,49.275683,-123.124388,5,9,28.0,4.0,124.0,49.27592284071101,-123.1245237819059,Lebanese
,Number E Food,,,,,,49.275683,-123.124388,5,9,525.0,4.8,156.0,49.277569151917,-123.131018212403,Sandwiches
457.0,OEB Breakfast Co,0.9820436083796494,8.4,49.273374,-123.119419,Dining and Drinking,49.275683,-123.124388,5,9,,,,,,
,OEB Breakfast Co. - Yaletown,,,,,,49.275683,-123.124388,5,9,447.0,4.3,968.0,49.273438,-123.119289,Breakfast & Brunch
709.0,Pacifico Pizzeria & Ristorante,0.9731690569655512,8.3,49.2821,-123.123976,Pizzeria,49.275683,-123.124388,5,9,,,,,,
469.0,Pallet Coffee Roasters,0.9884306942878982,8.4,49.279891,-123.123788,Coffee Shop,49.275683,-123.124388,5,9,,,,,,
,Pho Mimosa,,,,,,49.275683,-123.124388,5,9,245.0,4.3,35.0,49.27773011592513,-123.1256381,Vietnamese
445.0,Provence Marinaside,0.9560677316128364,8.3,49.273338,-123.119497,French Restaurant,49.275683,-123.124388,5,9,,,,,,
,Robba da Matti,,,,,,49.275683,-123.124388,5,9,256.0,4.2,544.0,49.2753397,-123.1208967,Italian
156.0,Rodney's Oyster House,0.9844015183904026,8.6,49.274378,-123.123236,Seafood Restaurant,49.275683,-123.124388,5,9,174.0,4.0,889.0,49.274326,-123.123131,Seafood
,Sake Dining HASHIGO by Zakkushi,,,,,,49.275683,-123.124388,5,9,244.0,4.6,19.0,49.27658,-123.12765,Japanese
,Saku,,,,,,49.275683,-123.124388,5,9,1610.0,4.5,480.0,49.289223,-123.132266,Japanese
,Salmon n' Bannock,,,,,,49.275683,-123.124388,5,9,1425.0,4.5,246.0,49.2631378,-123.1296705,Canadian (New)
577.0,Shizen Ya,0.977366655006672,8.8,49.280725,-123.124913,Sushi Restaurant,49.275683,-123.124388,5,9,,,,,,
197.0,Starbucks,0.9962558461917164,7.3,49.274713,-123.122129,Coffee Shop,49.275683,-123.124388,5,9,,,,,,
,Sushi Jin,,,,,,49.275683,-123.124388,5,9,435.0,4.6,151.0,49.2795794102629,-123.123817518353,Japanese
,Sushi Maro,,,,,,49.275683,-123.124388,5,9,200.0,3.4,106.0,49.27491673721424,-123.12189090000004,Sushi Bars
432.0,Sushi Mugen,0.979802298314483,8.2,49.278667,-123.128226,Sushi Restaurant,49.275683,-123.124388,5,9,,,,,,
,Tasty Indian Bistro,,,,,,49.275683,-123.124388,5,9,152.0,4.0,248.0,49.2744011,-123.1236818,Indian
631.0,Tendon Kohaku,0.9876015391192816,7.9,49.281091,-123.1217,Japanese Restaurant,49.275683,-123.124388,5,9,628.0,4.3,186.0,49.28107123873706,-123.12179426645872,Japanese
438.0,The Famous Warehouse,0.9939497583790016,7.9,49.279552,-123.122866,Gastropub,49.275683,-123.124388,5,9,,,,,,
,The Flying Pig - Yaletown,,,,,,49.275683,-123.124388,5,9,189.0,4.0,1397.0,49.27501,-123.122,Canadian (New)
,The Greek By Anatoli,,,,,,49.275683,-123.124388,5,9,335.0,3.8,282.0,49.276285,-123.1197178,Greek
373.0,The Keg Steakhouse + Bar,0.9859432287820488,8.2,49.27671,-123.11946,Steakhouse,49.275683,-123.124388,5,9,,,,,,
939.0,The Liberty Distillery,0.9705779470636248,8.7,49.270379,-123.134574,Distillery,49.275683,-123.124388,5,9,,,,,,
,The Mexican Antojitos Y Cantina,,,,,,49.275683,-123.124388,5,9,346.0,4.3,422.0,49.2787726,-123.1240268,Mexican
330.0,The Parlour,0.9807350978791766,8.7,49.276782,-123.120196,Pizzeria,49.275683,-123.124388,5,9,328.0,3.9,496.0,49.276835,-123.120221,Pizza
,The Pawn Shop YVR,,,,,,49.275683,-123.124388,5,9,281.0,4.2,185.0,49.2781054,-123.1252051,Desserts
,The Refinery,,,,,,49.275683,-123.124388,5,9,278.0,3.9,158.0,49.2781499,-123.12529,Wine Bars
792.0,The Sandbar Seafood Restaurant,0.9702670138753936,8.3,49.27216,-123.134158,Lounge,49.275683,-123.124388,5,9,,,,,,
298.0,The Templeton,0.9903610711648334,8.2,49.278491,-123.124398,Bistro,49.275683,-123.124388,5,9,312.0,3.8,554.0,49.278481,-123.12461074049284,Breakfast & Brunch
285.0,Tim Hortons,0.992524647932942,7.5,49.277591,-123.127241,"Cafe, Coffee, and Tea House",49.275683,-123.124388,5,9,,,,,,
893.0,Tom Sushi,0.97496987834739,8.7,49.28157,-123.132773,Sushi Restaurant,49.275683,-123.124388,5,9,,,,,,
,WestOak,,,,,,49.275683,-123.124388,5,9,361.0,3.5,280.0,49.2764158,-123.1195458,Seafood
,Yaletown Brewing Company,,,,,,49.275683,-123.124388,5,9,250.0,3.2,506.0,49.2755483,-123.120817,American
677.0,ZAC ZAC Japanese Curry House,0.9925764701309806,8.3,49.280503,-123.118891,Fast Food Restaurant,49.275683,-123.124388,5,9,,,,,,
,Zab Zaab Thai Cuisine,,,,,,49.275683,-123.124388,5,9,131.0,4.4,42.0,49.27493,-123.12321,Thai
965.0,1181 Lounge,0.9574021532123284,8.2,49.281647,-123.132861,Night Club,49.275717,-123.142564,11,16,,,,,,
607.0,A Bread Affair,0.9681552593053234,8.9,49.27248,-123.135889,Bakery,49.275717,-123.142564,11,16,,,,,,
,Afghan Horsemen Restaurant,,,,,,49.275717,-123.142564,11,16,747.0,3.9,273.0,49.2694847203493,-123.138735294342,Middle Eastern
734.0,Ancora Waterfront Dining and Patio,0.962882350654903,8.7,49.27371,-123.132588,Mediterranean Restaurant,49.275717,-123.142564,11,16,754.0,4.1,241.0,49.27385345615888,-123.13257765112428,Seafood
634.0,AnnaLena,0.9639317501651832,9.0,49.270791,-123.146937,Restaurant,49.275717,-123.142564,11,16,624.0,4.5,377.0,49.2708261,-123.1467714,Canadian (New)
,Au Comptoir,,,,,,49.275717,-123.142564,11,16,1336.0,3.9,241.0,49.268034328356,-123.15672487756,French
,Bacchus Restaurant & Lounge,,,,,,49.275717,-123.142564,11,16,1614.0,4.1,216.0,49.28232,-123.12281,Lounges
703.0,Be Fresh Local Market,0.9599414409162164,7.4,49.270533,-123.148131,Café,49.275717,-123.142564,11,16,,,,,,
,Beach Ave Bar And Grill,,,,,,49.275717,-123.142564,11,16,502.0,4.5,34.0,49.27553568577844,-123.13565084059196,Seafood
506.0,Beach Ave Bar and Grill,0.991025555369714,,49.275563,-123.135585,Bar,49.275717,-123.142564,11,16,,,,,,
952.0,Blenz Coffee,0.9662896601759364,6.2,49.281941,-123.133372,Café,49.275717,-123.142564,11,16,,,,,,
,Boulevard,,,,,,49.275717,-123.142564,11,16,1563.0,4.0,317.0,49.2827182,-123.123884,Seafood
,Brix & Mortar,,,,,,49.275717,-123.142564,11,16,1498.0,4.1,346.0,49.275633270546194,-123.12192123186074,Wine Bars
,Burgoo Bistro,,,,,,49.275717,-123.142564,11,16,1180.0,4.2,190.0,49.27968,-123.12763,Comfort Food
773.0,Chang'an,0.9517017114280902,7.0,49.273319,-123.132547,Dim Sum Restaurant,49.275717,-123.142564,11,16,,,,,,
,Chi Vegan,,,,,,49.275717,-123.142564,11,16,942.0,3.9,230.0,49.2681947,-123.1487738,Vietnamese
,CinCin Ristorante + Bar,,,,,,49.275717,-123.142564,11,16,1597.0,4.1,466.0,49.28516,-123.1263,Italian
,Delara,,,,,,49.275717,-123.142564,11,16,1342.0,4.3,66.0,49.2680486,-123.1569183,Persian/Iranian
,Delhi 6 Indian Bistro,,,,,,49.275717,-123.142564,11,16,1179.0,4.4,150.0,49.2653386,-123.1449329,Indian
963.0,Denny's,0.9825100081619962,6.6,49.280237,-123.131199,Breakfast Spot,49.275717,-123.142564,11,16,,,,,,
961.0,Elysian Room,0.9365825851503492,7.5,49.267038,-123.144993,Coffee Shop,49.275717,-123.142564,11,16,,,,,,
,España Restaurant,,,,,,49.275717,-123.142564,11,16,1381.0,4.2,262.0,49.2880552,-123.1404114,Spanish
939.0,European Delicatessen,0.8531618018578258,6.7,49.282028,-123.133948,Deli,49.275717,-123.142564,11,16,,,,,,
,Fable Kitchen,,,,,,49.275717,-123.142564,11,16,984.0,4.3,809.0,49.2679331,-123.149019,Canadian (New)
,Fat Mao Noodles,,,,,,49.275717,-123.142564,11,16,1231.0,4.4,92.0,49.27982129999999,-123.1267997,Noodles
760.0,Granville Island Brewing,0.9774832549522589,8.5,49.270647,-123.135651,Bar,49.275717,-123.142564,11,16,,,,,,
968.0,Gurkha Himalayan Kitchen,0.9834039410781608,7.5,49.281122,-123.132086,Himalayan Restaurant,49.275717,-123.142564,11,16,977.0,4.1,233.0,49.2811737,-123.1321411,Himalayan/Nepalese
,Guu Original Thurlow,,,,,,49.275717,-123.142564,11,16,1538.0,4.1,824.0,49.2839786648396,-123.125567978574,Japanese
,Hello Nori ,,,,,,49.275717,-123.142564,11,16,1622.0,4.5,285.0,49.28559747478766,-123.1261163,Japanese
,Horin Tonkotsu Ramen ,,,,,,49.275717,-123.142564,11,16,1594.0,4.2,188.0,49.28617,-123.12749,Ramen
,Italian Kitchen,,,,,,49.275717,-123.142564,11,16,1572.0,3.8,731.0,49.2825685,-123.1236112,Italian
,JOEY Burrard,,,,,,49.275717,-123.142564,11,16,1601.0,4.1,651.0,49.282606,-123.1231879,Canadian (New)
,Joe Fortes Seafood & Chop House,,,,,,49.275717,-123.142564,11,16,1663.0,4.0,1387.0,49.28496869177162,-123.12455980835064,Seafood
624.0,Kahve,0.9307784989700338,7.2,49.270544,-123.145942,Café,49.275717,-123.142564,11,16,,,,,,
956.0,Kibune Sushi Restaurant,0.8478500265588765,7.3,49.272463,-123.154784,Sushi Restaurant,49.275717,-123.142564,11,16,,,,,,
,Kosoo,,,,,,49.275717,-123.142564,11,16,1591.0,4.3,140.0,49.28494,-123.12592,Korean
950.0,La Belle Patate,0.9857100288908754,8.6,49.282095,-123.133548,Restaurant,49.275717,-123.142564,11,16,,,,,,
998.0,Las Margaritas,0.97320792361408,7.5,49.268201,-123.150121,Mexican Restaurant,49.275717,-123.142564,11,16,,,,,,
,Le Crocodile Restaurant,,,,,,49.275717,-123.142564,11,16,1470.0,4.3,482.0,49.2825393,-123.1252052,French
739.0,Long Table Distillery,0.9447704924404368,8.0,49.275815,-123.132362,Wine Bar,49.275717,-123.142564,11,16,,,,,,
551.0,M8,0.6009820306528302,,49.275738,-123.134951,Asian Restaurant,49.275717,-123.142564,11,16,,,,,,
965.0,Maenam,0.9350279192091931,8.7,49.267913,-123.148961,Thai Restaurant,49.275717,-123.142564,11,16,986.0,3.9,419.0,49.26787,-123.1488979,Thai
,Manoush'eh,,,,,,49.275717,-123.142564,11,16,1228.0,4.8,264.0,49.27667072314417,-123.12570086148996,Lebanese
851.0,Maxine's Cafe & Bar,0.9943772915128196,7.9,49.277941,-123.131327,Restaurant,49.275717,-123.142564,11,16,850.0,4.3,133.0,49.27807,-123.13131,Bars
942.0,Melriches Coffeehouse,0.9724435461930118,8.0,49.282224,-123.134289,Café,49.275717,-123.142564,11,16,,,,,,
991.0,Nook,0.9463381139311025,8.2,49.272283,-123.155174,Pizzeria,49.275717,-123.142564,11,16,,,,,,
,Nuba in Yaletown,,,,,,49.275717,-123.142564,11,16,1309.0,4.0,124.0,49.27592284071101,-123.1245237819059,Lebanese
,Number E Food,,,,,,49.275717,-123.142564,11,16,863.0,4.8,156.0,49.277569151917,-123.131018212403,Sandwiches
989.0,Numbers Cabaret,0.976524544288546,7.3,49.279676,-123.130502,Night Club,49.275717,-123.142564,11,16,,,,,,
,Octopus Garden,,,,,,49.275717,-123.142564,11,16,622.0,3.9,160.0,49.2726349,-123.149816,Japanese
637.0,Octopus's Garden Restaurant,0.945431225465428,7.3,49.272659,-123.149773,Sushi Restaurant,49.275717,-123.142564,11,16,,,,,,
,Oddfish,,,,,,49.275717,-123.142564,11,16,648.0,4.1,92.0,49.2708136,-123.1475237,Seafood
863.0,Off the Tracks Bistro,0.9445502480987732,8.2,49.270292,-123.133999,Café,49.275717,-123.142564,11,16,,,,,,
880.0,Osake Artisan Sake Maker,0.9490587793281252,7.4,49.270271,-123.133916,Brewery,49.275717,-123.142564,11,16,,,,,,
639.0,Pane From Heaven,0.9362198297640796,7.1,49.271033,-123.147687,Bakery,49.275717,-123.142564,11,16,,,,,,
702.0,Prado Cafe,0.95206446681436,8.3,49.269478,-123.140985,Café,49.275717,-123.142564,11,16,,,,,,
965.0,Pumpjack Pub,0.9757601668674776,7.0,49.281472,-123.132602,Gay Bar,49.275717,-123.142564,11,16,,,,,,
966.0,Rain or Shine Ice Cream,0.9763690776944304,8.9,49.267929,-123.1488,Ice Cream Parlor,49.275717,-123.142564,11,16,,,,,,
,Raisu,,,,,,49.275717,-123.142564,11,16,1433.0,4.2,546.0,49.2679990419609,-123.158381134272,Japanese
,Ramen Danbo,,,,,,49.275717,-123.142564,11,16,875.0,4.3,515.0,49.26828,-123.146431,Ramen
,Ramen Danbo - Robson,,,,,,49.275717,-123.142564,11,16,1641.0,4.4,707.0,49.2874959131639,-123.128934167326,Ramen
,Rodney's Oyster House,,,,,,49.275717,-123.142564,11,16,1414.0,4.0,889.0,49.274326,-123.123131,Seafood
,Saku,,,,,,49.275717,-123.142564,11,16,1678.0,4.5,480.0,49.289223,-123.132266,Japanese
,Salmon n' Bannock,,,,,,49.275717,-123.142564,11,16,1667.0,4.5,246.0,49.2631378,-123.1296705,Canadian (New)
969.0,Samurai Japanese Restaurant,0.984738362677653,7.9,49.28053,-123.131711,Sushi Restaurant,49.275717,-123.142564,11,16,,,,,,
941.0,Score on Davie,0.97814398797725,8.7,49.282285,-123.134538,Arts and Entertainment,49.275717,-123.142564,11,16,934.0,4.3,372.0,49.2823221457395,-123.134614739512,Sports Bars
,Shizen Ya,,,,,,49.275717,-123.142564,11,16,1422.0,4.2,604.0,49.2808844,-123.1246278,Japanese
478.0,Siegel's Bagels,0.9899594491300348,8.9,49.272737,-123.147184,Bagel Shop,49.275717,-123.142564,11,16,,,,,,
484.0,Starbucks,0.9902056045707178,6.5,49.272855,-123.147438,Coffee Shop,49.275717,-123.142564,11,16,,,,,,
,Sura Korean Cuisine,,,,,,49.275717,-123.142564,11,16,1659.0,4.1,467.0,49.2888601838143,-123.131742169312,Korean
,Sushi Jin,,,,,,49.275717,-123.142564,11,16,1426.0,4.6,151.0,49.2795794102629,-123.123817518353,Japanese
804.0,Sushi Osaka,0.9684661924935546,8.0,49.277632,-123.131868,Sushi Restaurant,49.275717,-123.142564,11,16,,,,,,
,Tableau Bar Bistro,,,,,,49.275717,-123.142564,11,16,1901.0,4.0,313.0,49.287494,-123.1235689,Bars
543.0,Tap & Barrel Bridges,0.9839480741575654,6.9,49.27285,-123.136488,Bar,49.275717,-123.142564,11,16,,,,,,
800.0,Tartine Bread & Pies,0.9853084068560768,7.2,49.274482,-123.13168,Bakery,49.275717,-123.142564,11,16,,,,,,
,Tasty Indian Bistro,,,,,,49.275717,-123.142564,11,16,1356.0,4.0,248.0,49.2744011,-123.1236818,Indian
950.0,Thai Basil Restaurant,0.9782476323733272,8.0,49.280355,-123.131452,Thai Restaurant,49.275717,-123.142564,11,16,,,,,,
820.0,The Boathouse Restaurant,0.9812921865080908,7.2,49.274306,-123.153726,Restaurant,49.275717,-123.142564,11,16,,,,,,
,The Ellis,,,,,,49.275717,-123.142564,11,16,1032.0,4.2,92.0,49.2715661205375,-123.155288726822,Cocktail Bars
,The Flying Pig - Yaletown,,,,,,49.275717,-123.142564,11,16,1494.0,4.0,1397.0,49.27501,-123.122,Canadian (New)
959.0,The Inukshuk,0.9911254485859018,9.2,49.284303,-123.143552,Public Art,49.275717,-123.142564,11,16,,,,,,
708.0,The Keg Steakhouse + Bar,0.978960187596357,7.9,49.271157,-123.135695,Steakhouse,49.275717,-123.142564,11,16,1743.0,4.0,219.0,49.28602851408301,-123.12446573128037,Steakhouses
824.0,The Liberty Distillery,0.9705779470636248,8.7,49.270379,-123.134574,Distillery,49.275717,-123.142564,11,16,,,,,,
,The Mexican Antojitos Y Cantina,,,,,,49.275717,-123.142564,11,16,1388.0,4.3,422.0,49.2787726,-123.1240268,Mexican
739.0,The Sandbar Seafood Restaurant,0.9702670138753936,8.3,49.27216,-123.134158,Lounge,49.275717,-123.142564,11,16,,,,,,
722.0,The Vancouver Fish Co,0.969191703266094,7.9,49.270626,-123.13646,Seafood Restaurant,49.275717,-123.142564,11,16,,,,,,
962.0,Tom Sushi,0.97496987834739,8.7,49.28157,-123.132773,Sushi Restaurant,49.275717,-123.142564,11,16,968.0,4.7,309.0,49.2815608,-123.1327476,Sushi Bars
716.0,Tony's Fish & Oyster Cafe,0.95100211175457,8.0,49.270699,-123.136304,Seafood Restaurant,49.275717,-123.142564,11,16,,,,,,
934.0,Tractor Everyday Healthy Foods,0.9593843522873022,8.0,49.268217,-123.148176,Café,49.275717,-123.142564,11,16,,,,,,
1006.0,Vera's Burger Shack,0.9662119268788786,7.5,49.27946,-123.130078,Burger Joint,49.275717,-123.142564,11,16,,,,,,
940.0,Yummy Pizza,0.9158018837368987,6.0,49.281307,-123.132832,Pizzeria,49.275717,-123.142564,11,16,,,,,,
,Zefferelli's,,,,,,49.275717,-123.142564,11,16,1583.0,4.2,549.0,49.28504,-123.1261,Italian
612.0,A. Bosa and Company Ltd. Import Euro,0.991786181610893,8.4,49.279449,-123.065416,Deli,49.275882,-123.071865,1,13,,,,,,
325.0,Absinthe Bistro,0.7797038361382098,8.0,49.273448,-123.069371,Bistro,49.275882,-123.071865,1,13,191.0,4.6,150.0,49.27607,-123.0692457,French
848.0,Andina Brewing Co,0.97074636920725,8.4,49.283433,-123.073625,Bar,49.275882,-123.071865,1,13,,,,,,
759.0,Axum Ethiopian Restaurant,0.9177193050643244,6.8,49.281525,-123.077764,Diner,49.275882,-123.071865,1,13,,,,,,
,Axum Restaurant,,,,,,49.275882,-123.071865,1,13,758.0,4.4,80.0,49.2814936637038,-123.07779582314,Ethiopian
,B House,,,,,,49.275882,-123.071865,1,13,1280.0,4.3,34.0,49.264473795087,-123.069533295929,Asian Fusion
638.0,Babylon Cafe,0.9648645497298768,7.4,49.270359,-123.069434,Middle Eastern Restaurant,49.275882,-123.071865,1,13,,,,,,
